validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,notebook,run_ts,model_kind,is_pooled,pca_k,alpha,l1_ratio,n_nonzero
walk_forward,level_change,NOR_10Y,NOR,10Y,GFC,GFC,train,2bf248e672cc,108,1,780,0.5961538461538461,1.0,0.18574202056425437,0.0015131070910937765,0.001858540474358975,0.02972552644252861,0.18586271756300665,7.652143047452486,9.880984919163893e-15,4.822184977749709,8.539276897887009e-07,6.087367658472598,5.73910918788556e-10,4.375425069111646e-08,780,linear_v5,2026-06-29T17:37:35.960321+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_10Y,NOR,10Y,GFC,GFC,oos,2bf248e672cc,108,1,520,0.5019230769230769,1.0,-2.465396734815164,0.006001689949305369,0.0017319007163461527,0.06263999941047865,-2.4653776008403816,0.836868400328976,0.2013332721311365,-13.833827040509577,1.0,0.2628576144791735,0.39633016324761094,0.4825136326100942,520,linear_v5,2026-06-29T17:37:35.960321+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_early,ZIRP,train,2bf248e672cc,108,1,1300,0.5853846153846154,1.0,0.12651894879208714,0.001579043430735762,0.0018078845711538463,0.030316637895333336,0.12657950848711041,9.214795187095973,0.0,5.3977281633034035,4.007453373624928e-08,7.169820549431986,3.7547742692822794e-13,4.024505730195899e-10,1300,linear_v5,2026-06-29T17:37:35.960321+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_early,ZIRP,oos,2bf248e672cc,108,1,810,0.45555555555555555,1.0,-1.195056925320177,0.0024854692337471034,0.001133662530864198,0.03981678226808745,-1.1924242586128475,0.10316041718354241,0.4589178273807277,-12.15558452760254,1.0,0.13988445229395643,0.4443756428856269,0.9948625039697907,810,linear_v5,2026-06-29T17:37:35.960321+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_late,ZIRP,train,2bf248e672cc,108,1,2110,0.566350710900474,1.0,0.08752343197847212,0.0014130765084803235,0.0015490599964454977,0.028442673128632596,0.08778451982312141,10.391824017431649,0.0,5.872008400952199,2.4946939284042066e-09,7.804820140807819,2.9976021664879227e-15,5.916168931023213e-10,2110,linear_v5,2026-06-29T17:37:35.960321+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_late,ZIRP,oos,2bf248e672cc,108,1,626,0.46006389776357826,1.0,-0.6619554596731234,0.0010636279390354507,0.0006399888817891379,0.025804608978875054,-0.6619475264351427,0.87128082904639,0.19180041771782042,-8.409841079124066,0.9999999999999999,1.7391119993380446,0.04100753219951836,0.9792863459456238,626,linear_v5,2026-06-29T17:37:35.960321+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_10Y,NOR,10Y,COVID,COVID,train,2bf248e672cc,108,1,2736,0.5515350877192983,1.0,0.07632183303101348,0.0012384793945715285,0.001341063462171053,0.02638419813385634,0.07649456606136351,10.55557940769684,0.0,5.997762752503285,1.1320068914495545e-09,8.02576589425737,5.551115123125783e-16,3.792584999802381e-08,2736,linear_v5,2026-06-29T17:37:35.960321+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_10Y,NOR,10Y,COVID,COVID,oos,2bf248e672cc,108,1,437,0.528604118993135,1.0,-6.828354804619741,0.00940289542283727,0.0012013288787185352,0.05658587277720457,-6.827078487339284,1.6972315473888484,0.04482644650062184,-5.417991806256347,0.9999999500596689,2.0871178692704846,0.018438740582886526,0.12545440128768806,437,linear_v5,2026-06-29T17:37:35.960321+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,train,2bf248e672cc,108,1,3174,0.5491493383742911,1.0,0.06878340123034454,0.0012306048915122739,0.0013216335105545056,0.026355911303708048,0.06887584062849594,11.1015732414719,0.0,6.303725680226153,1.6538110677983122e-10,7.98564692107334,6.661338147750939e-16,1.652000359239971e-08,3174,linear_v5,2026-06-29T17:37:35.960321+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,oos,2bf248e672cc,108,1,909,0.4675467546754675,1.0,-3.073919701627534,0.009939279357872224,0.0024414659048404854,0.08525408423348385,-3.0710293509184234,0.47466421678590415,0.31751316340263536,-22.138277819819805,1.0,1.074313970003363,0.14134099291944513,0.9767383926254167,909,linear_v5,2026-06-29T17:37:35.960321+00:00,OLS,False,12,,,108
