security,horizon,fold,regime,scheme,feature,importance_type,value,bucket
NOR_10Y,63,GFC,GFC,walk_forward,chg_lag1,PredictionValuesChange,0.0,momentum
NOR_10Y,63,GFC,GFC,walk_forward,chg_lag2,PredictionValuesChange,0.0,momentum
NOR_10Y,63,GFC,GFC,walk_forward,chg_lag3,PredictionValuesChange,0.0,momentum
NOR_10Y,63,GFC,GFC,walk_forward,chg_lag4,PredictionValuesChange,0.0,momentum
NOR_10Y,63,GFC,GFC,walk_forward,chg_lag5,PredictionValuesChange,0.0,momentum
NOR_10Y,63,GFC,GFC,walk_forward,carry_roll,PredictionValuesChange,1.772132963235882,carry_roll
NOR_10Y,63,GFC,GFC,walk_forward,mom_63d,PredictionValuesChange,0.0,momentum
NOR_10Y,63,GFC,GFC,walk_forward,mom_1m,PredictionValuesChange,0.22802854517877016,momentum
NOR_10Y,63,GFC,GFC,walk_forward,mom_3m,PredictionValuesChange,0.0,momentum
NOR_10Y,63,GFC,GFC,walk_forward,mom_6m,PredictionValuesChange,3.0667720808291574,momentum
NOR_10Y,63,GFC,GFC,walk_forward,mom_12m,PredictionValuesChange,0.0,momentum
NOR_10Y,63,GFC,GFC,walk_forward,dev_ma_3m,PredictionValuesChange,0.2178558751657741,curve
NOR_10Y,63,GFC,GFC,walk_forward,dev_ma_12m,PredictionValuesChange,0.2528294486180932,curve
NOR_10Y,63,GFC,GFC,walk_forward,vol_20d,PredictionValuesChange,1.1533851665276107,vol
NOR_10Y,63,GFC,GFC,walk_forward,vol_regime,PredictionValuesChange,13.292654224515246,vol
NOR_10Y,63,GFC,GFC,walk_forward,vol_zscore,PredictionValuesChange,3.033782008454016,vol
NOR_10Y,63,GFC,GFC,walk_forward,level_zscore,PredictionValuesChange,0.4797752033214023,curve
NOR_10Y,63,GFC,GFC,walk_forward,slope_10_1,PredictionValuesChange,0.4593537383045822,curve
NOR_10Y,63,GFC,GFC,walk_forward,slope_10_5,PredictionValuesChange,3.3938518552296344,curve
NOR_10Y,63,GFC,GFC,walk_forward,slope_5_1,PredictionValuesChange,5.297656144522007,curve
NOR_10Y,63,GFC,GFC,walk_forward,sofr_mom_1m,PredictionValuesChange,0.0,macro
NOR_10Y,63,GFC,GFC,walk_forward,ibor_level,PredictionValuesChange,0.8160389862092092,macro
NOR_10Y,63,GFC,GFC,walk_forward,ibor_chg_1d,PredictionValuesChange,0.0,macro
NOR_10Y,63,GFC,GFC,walk_forward,ibor_mom_1m,PredictionValuesChange,0.0,macro
NOR_10Y,63,GFC,GFC,walk_forward,ibor_term_slope,PredictionValuesChange,0.0,macro
NOR_10Y,63,GFC,GFC,walk_forward,swap_ibor_basis,PredictionValuesChange,1.3018513112196801,curve
NOR_10Y,63,GFC,GFC,walk_forward,move_level,PredictionValuesChange,0.2200115819612862,vol
NOR_10Y,63,GFC,GFC,walk_forward,move_zscore,PredictionValuesChange,0.0,vol
NOR_10Y,63,GFC,GFC,walk_forward,vix_level,PredictionValuesChange,0.0,vol
NOR_10Y,63,GFC,GFC,walk_forward,vix_zscore,PredictionValuesChange,0.0,vol
NOR_10Y,63,GFC,GFC,walk_forward,v2x_level,PredictionValuesChange,0.3446182917914424,vol
NOR_10Y,63,GFC,GFC,walk_forward,vxn_level,PredictionValuesChange,0.0,vol
NOR_10Y,63,GFC,GFC,walk_forward,ovx_level,PredictionValuesChange,0.37183670533419805,vol
NOR_10Y,63,GFC,GFC,walk_forward,gvz_level,PredictionValuesChange,0.13196946949107455,vol
NOR_10Y,63,GFC,GFC,walk_forward,spx_mom_1m,PredictionValuesChange,0.0,macro
NOR_10Y,63,GFC,GFC,walk_forward,spx_mom_3m,PredictionValuesChange,0.0,macro
NOR_10Y,63,GFC,GFC,walk_forward,sx5e_mom_1m,PredictionValuesChange,0.0,macro
NOR_10Y,63,GFC,GFC,walk_forward,sx5e_mom_3m,PredictionValuesChange,0.08954226471229768,macro
NOR_10Y,63,GFC,GFC,walk_forward,mxwo_mom_1m,PredictionValuesChange,0.24181151338005974,macro
NOR_10Y,63,GFC,GFC,walk_forward,ndx_mom_1m,PredictionValuesChange,0.10786019665729495,macro
NOR_10Y,63,GFC,GFC,walk_forward,oil_mom_1m,PredictionValuesChange,0.0,macro
NOR_10Y,63,GFC,GFC,walk_forward,oil_mom_3m,PredictionValuesChange,2.034075664971526,macro
NOR_10Y,63,GFC,GFC,walk_forward,copper_mom_1m,PredictionValuesChange,0.3593180491778191,macro
NOR_10Y,63,GFC,GFC,walk_forward,opec_prod,PredictionValuesChange,2.643758357332341,macro
NOR_10Y,63,GFC,GFC,walk_forward,natgas_mom_1m,PredictionValuesChange,0.0,macro
NOR_10Y,63,GFC,GFC,walk_forward,be5y_level,PredictionValuesChange,0.0,macro
NOR_10Y,63,GFC,GFC,walk_forward,be10y_level,PredictionValuesChange,0.09609568910245506,macro
NOR_10Y,63,GFC,GFC,walk_forward,be_slope,PredictionValuesChange,0.0,macro
NOR_10Y,63,GFC,GFC,walk_forward,be5y_chg_1m,PredictionValuesChange,0.0,macro
NOR_10Y,63,GFC,GFC,walk_forward,ig_spread,PredictionValuesChange,0.0,credit
NOR_10Y,63,GFC,GFC,walk_forward,hy_spread,PredictionValuesChange,0.0,credit
NOR_10Y,63,GFC,GFC,walk_forward,ig_chg_1m,PredictionValuesChange,0.0,credit
NOR_10Y,63,GFC,GFC,walk_forward,hy_chg_1m,PredictionValuesChange,0.0,credit
NOR_10Y,63,GFC,GFC,walk_forward,cpi_yoy,PredictionValuesChange,8.01306677374691,macro
NOR_10Y,63,GFC,GFC,walk_forward,pce_core_chg,PredictionValuesChange,1.3491931985616614,macro
NOR_10Y,63,GFC,GFC,walk_forward,nfp_change,PredictionValuesChange,0.28962450971350284,macro
NOR_10Y,63,GFC,GFC,walk_forward,pmi_us,PredictionValuesChange,0.0,macro
NOR_10Y,63,GFC,GFC,walk_forward,pmi_eur,PredictionValuesChange,4.267916774356703,macro
NOR_10Y,63,GFC,GFC,walk_forward,unemp_eur,PredictionValuesChange,1.8690571326961574,macro
NOR_10Y,63,GFC,GFC,walk_forward,cpi_nsa_level,PredictionValuesChange,0.0,macro
NOR_10Y,63,GFC,GFC,walk_forward,pce_core_level,PredictionValuesChange,0.0,macro
NOR_10Y,63,GFC,GFC,walk_forward,eur_3m,PredictionValuesChange,3.7099534444969446,macro
NOR_10Y,63,GFC,GFC,walk_forward,eur_1w,PredictionValuesChange,0.5633105154630123,macro
NOR_10Y,63,GFC,GFC,walk_forward,nor_ibor_1m,PredictionValuesChange,0.0,norway
NOR_10Y,63,GFC,GFC,walk_forward,nor_ibor_6m,PredictionValuesChange,3.203174076725193,norway
NOR_10Y,63,GFC,GFC,walk_forward,nor_ecb_dfr_chg,PredictionValuesChange,0.026936250170383313,norway
NOR_10Y,63,GFC,GFC,walk_forward,nor_ecb_dfr_level,PredictionValuesChange,7.063921924853927,norway
NOR_10Y,63,GFC,GFC,walk_forward,nor_eurnok_chg_1d,PredictionValuesChange,0.04113141108260288,norway
NOR_10Y,63,GFC,GFC,walk_forward,nor_eurnok_level,PredictionValuesChange,0.0,norway
NOR_10Y,63,GFC,GFC,walk_forward,nor_eurnok_mom_1m,PredictionValuesChange,0.0,norway
NOR_10Y,63,GFC,GFC,walk_forward,nor_eurnok_mom_3m,PredictionValuesChange,0.569560639278472,norway
NOR_10Y,63,GFC,GFC,walk_forward,nor_eurnok_rvol_20d,PredictionValuesChange,0.4516685640086098,norway
NOR_10Y,63,GFC,GFC,walk_forward,nor_govt_10y,PredictionValuesChange,0.0,norway
NOR_10Y,63,GFC,GFC,walk_forward,nor_govt_3y,PredictionValuesChange,0.0,norway
NOR_10Y,63,GFC,GFC,walk_forward,nor_govt_5y,PredictionValuesChange,0.0,norway
